Shot Name,Right Shoulder (x),Right Shoulder (y),Right Shoulder (z),Left Shoulder (x),Left Shoulder (y),Left Shoulder (z),Right Elbow (x),Right Elbow (y),Right Elbow (z),Left Elbow (x),Left Elbow (y),Left Elbow (z),Right Hip (x),Right Hip (y),Right Hip (z),Left Hip (x),Left Hip (y),Left Hip (z),Right Knee (x),Right Knee (y),Right Knee (z),Left Knee (x),Left Knee (y),Left Knee (z),Right Ankle (x),Right Ankle (y),Right Ankle (z),Left Ankle (x),Left Ankle (y),Left Ankle (z)
PullShot,0.5387188792228699,0.22307705879211426,0.15132828056812286,0.6370658874511719,0.21412917971611023,0.004504713695496321,0.5359597206115723,0.24530306458473206,-0.08886802196502686,0.7138612270355225,0.24430854618549347,-0.21083971858024597,0.5626474618911743,0.4660356044769287,0.07649684697389603,0.5908346176147461,0.46069809794425964,-0.07675991207361221,0.5746145248413086,0.6572076678276062,-0.0493004284799099,0.5066121220588684,0.6368065476417542,-0.1370997428894043,0.687247633934021,0.7997467517852783,-0.041911136358976364,0.46998095512390137,0.8351490497589111,-0.13803516328334808
PullShot,0.533350944519043,0.2279496043920517,0.13987797498703003,0.6329217553138733,0.2182900458574295,0.0018631631974130869,0.5383024215698242,0.24672254920005798,-0.1045413464307785,0.7119258046150208,0.2456667572259903,-0.21816416084766388,0.5596731305122375,0.4707058370113373,0.07573311775922775,0.5947756767272949,0.4660326838493347,-0.07603804022073746,0.575466513633728,0.6606959104537964,-0.033138107508420944,0.5059406161308289,0.6316429972648621,-0.1640854775905609,0.6879059076309204,0.8032933473587036,-0.015460648573935032,0.46851128339767456,0.8321515917778015,-0.18016743659973145
PullShot,0.7004948258399963,0.4594168961048126,0.15727072954177856,0.742716908454895,0.5859359502792358,-0.01634151116013527,0.6829254627227783,0.47034841775894165,-0.08297985047101974,0.7436648607254028,0.689091145992279,-0.2472396343946457,0.5415816903114319,0.5710482597351074,0.08460646122694016,0.552899956703186,0.6104947924613953,-0.08486498892307281,0.4141889214515686,0.6560857892036438,-0.038413383066654205,0.40988051891326904,0.5512014627456665,-0.14457982778549194,0.3525181710720062,0.8476174473762512,-0.014349431730806828,0.26347774267196655,0.5690328478813171,-0.1483539193868637
PullShot,0.5362548828125,0.2260911613702774,0.1335228830575943,0.6340633034706116,0.2173316478729248,-0.006456844974309206,0.5364491939544678,0.2434564232826233,-0.10410762578248978,0.7124618291854858,0.24461357295513153,-0.21562322974205017,0.5610892176628113,0.46872204542160034,0.07693750411272049,0.5921612977981567,0.46476632356643677,-0.07721740752458572,0.5737253427505493,0.6602217555046082,-0.031998954713344574,0.5067058801651001,0.627833366394043,-0.17127428948879242,0.6878781914710999,0.8043687343597412,-0.03143889829516411,0.46900397539138794,0.831667423248291,-0.21305254101753235
PullShot,0.2605120539665222,0.42877545952796936,0.0495583713054657,0.33699074387550354,0.34804701805114746,0.20136411488056183,0.2248094528913498,0.49958306550979614,-0.19536007940769196,0.3527151346206665,0.3574817180633545,-0.03599511459469795,0.42092645168304443,0.5655593872070312,-0.10000375658273697,0.43624529242515564,0.5409393310546875,0.09973152726888657,0.5591647624969482,0.6111510396003723,-0.20389121770858765,0.528342604637146,0.6832330226898193,0.029652122408151627,0.6851052045822144,0.7089194059371948,-0.2648519277572632,0.5203000903129578,0.9047337770462036,-0.011006808839738369
PullShot,0.30970752239227295,0.4024107754230499,0.14837568998336792,0.3177482485771179,0.2673102915287018,-0.005964332725852728,0.3264848589897156,0.4061996042728424,-0.11699814349412918,0.3492405116558075,0.18038345873355865,-0.24615038931369781,0.4873327910900116,0.4048125445842743,0.07718854397535324,0.48923608660697937,0.37759849429130554,-0.07744808495044708,0.6252932548522949,0.42453840374946594,-0.0714959129691124,0.6026018261909485,0.5138576030731201,-0.14947520196437836,0.7471064925193787,0.2916680574417114,-0.07475098222494125,0.7323222160339355,0.5979588627815247,-0.151983842253685
PullShot,0.5339426398277283,0.2266886681318283,0.1533876210451126,0.6339728832244873,0.21813972294330597,0.006871728226542473,0.5401914715766907,0.24653781950473785,-0.07910215854644775,0.7093717455863953,0.24211572110652924,-0.20128120481967926,0.5615585446357727,0.4678642451763153,0.07899390906095505,0.5948976278305054,0.46127551794052124,-0.07925711572170258,0.5777782797813416,0.655695378780365,-0.042188119143247604,0.5072810649871826,0.6340178847312927,-0.1720411777496338,0.6877286434173584,0.8015133738517761,-0.06226911023259163,0.47127923369407654,0.8330000042915344,-0.21436597406864166
PullShot,0.6804577112197876,0.3729979693889618,0.13818132877349854,0.7498456239700317,0.4756655991077423,-0.004555513150990009,0.6671289801597595,0.39048951864242554,-0.06290921568870544,0.7745856642723083,0.5747674703598022,-0.17566145956516266,0.5591944456100464,0.5520306825637817,0.07554744929075241,0.5739613175392151,0.5759009718894958,-0.07574745267629623,0.4542275071144104,0.6807348728179932,-0.06518813222646713,0.4296573996543884,0.5886328816413879,-0.13663938641548157,0.43604353070259094,0.8944587707519531,-0.13989733159542084,0.2901887595653534,0.6664985418319702,-0.18705405294895172
PullShot,0.5362471342086792,0.2212640792131424,0.1500089019536972,0.6362492442131042,0.2074013352394104,-0.0018689095741137862,0.536310613155365,0.25396430492401123,-0.07461153715848923,0.7014870643615723,0.24063140153884888,-0.20383654534816742,0.5642654895782471,0.4600590467453003,0.08279576897621155,0.5931183099746704,0.45611199736595154,-0.08308757096529007,0.5737603902816772,0.6473429799079895,-0.03606994077563286,0.515243649482727,0.6196272373199463,-0.19904889166355133,0.6880380511283875,0.7956135272979736,-0.0058095562271773815,0.46929991245269775,0.8254218101501465,-0.24379317462444305
PullShot,0.3646286725997925,0.21953153610229492,-0.06198619306087494,0.4635259211063385,0.233188197016716,0.09143394231796265,0.2963656783103943,0.2401382476091385,-0.308836966753006,0.46481072902679443,0.25520217418670654,-0.16546888649463654,0.4064595699310303,0.4728090763092041,-0.09863420575857162,0.4363062083721161,0.4698445200920105,0.09832028299570084,0.48640429973602295,0.6375503540039062,-0.20928269624710083,0.4167066812515259,0.6569324731826782,0.046183809638023376,0.5298170447349548,0.8274344205856323,-0.23708805441856384,0.31210219860076904,0.8062736392021179,0.07942602783441544
PullShot,0.5380877256393433,0.2263006567955017,0.18312686681747437,0.6314138770103455,0.21645744144916534,0.0014347791438922286,0.5386128425598145,0.24941222369670868,-0.03456122428178787,0.7062538862228394,0.24167945981025696,-0.21665127575397491,0.5623695850372314,0.4705694615840912,0.08419892936944962,0.5880162715911865,0.46554315090179443,-0.08445078134536743,0.5744878053665161,0.6577305793762207,-0.060183968394994736,0.5095670819282532,0.6422803997993469,-0.13798581063747406,0.6830469369888306,0.7989256978034973,-0.06774897128343582,0.46766531467437744,0.8387531042098999,-0.14648450911045074
PullShot,0.36445099115371704,0.22186565399169922,-0.10802001506090164,0.4556748569011688,0.23400023579597473,0.08020320534706116,0.2950325906276703,0.23711776733398438,-0.36675310134887695,0.4643433392047882,0.25644344091415405,-0.1425277441740036,0.4098776578903198,0.47607922554016113,-0.10071419924497604,0.4354170560836792,0.4715687930583954,0.10040394961833954,0.4854719042778015,0.6380603313446045,-0.22359617054462433,0.42026805877685547,0.6607778072357178,0.05085216462612152,0.5309231281280518,0.8274136185646057,-0.2289455682039261,0.3082510232925415,0.8080469369888306,0.0819854587316513
PullShot,0.568970263004303,0.23817932605743408,0.17568430304527283,0.6732581853866577,0.24668002128601074,0.018282391130924225,0.5665103793144226,0.2633393704891205,-0.03871621564030647,0.7442961931228638,0.2996695041656494,-0.18014834821224213,0.5672323107719421,0.4855971932411194,0.08478473871946335,0.5956583023071289,0.4889816641807556,-0.08502636849880219,0.5565059185028076,0.6775889992713928,-0.023695986717939377,0.49067047238349915,0.6378809809684753,-0.140038400888443,0.6489496231079102,0.8471721410751343,-0.03629565238952637,0.42699378728866577,0.8173293471336365,-0.15131455659866333
PullShot,0.7082235813140869,0.47656089067459106,0.09678374230861664,0.7373871803283691,0.5825117230415344,-0.11261943727731705,0.680199146270752,0.4807613492012024,-0.13584689795970917,0.737661600112915,0.6889815330505371,-0.30463215708732605,0.5450056195259094,0.5909640192985535,0.09189797192811966,0.54658043384552,0.5972911715507507,-0.09218915551900864,0.41816383600234985,0.638347864151001,-0.049670591950416565,0.4155839681625366,0.5578348636627197,-0.1252458393573761,0.3474160134792328,0.8366416692733765,-0.11404740810394287,0.2638290226459503,0.5652581453323364,-0.2052558809518814
PullShot,0.09524852782487869,0.20891055464744568,-0.02417166531085968,0.1913706213235855,0.16600528359413147,0.009516444988548756,0.16313132643699646,0.27557477355003357,-0.14243505895137787,0.24940906465053558,0.21222734451293945,-0.10021857172250748,0.17135126888751984,0.47025322914123535,0.011391539126634598,0.22690586745738983,0.4520511031150818,-0.011656880378723145,0.18463003635406494,0.6708888411521912,0.014253544621169567,0.23265507817268372,0.6650221347808838,-0.06348587572574615,0.20188696682453156,0.8435407280921936,0.19890353083610535,0.23762251436710358,0.8764032125473022,0.019184071570634842
PullShot,0.8200065493583679,0.15299484133720398,0.19336311519145966,0.9073255062103271,0.20679545402526855,0.018706461414694786,0.7695304155349731,0.1978803277015686,0.1367182582616806,0.8590638637542725,0.26501068472862244,-0.06679336726665497,0.7713121175765991,0.4375292956829071,0.02096215821802616,0.8299663066864014,0.45823898911476135,-0.02116301655769348,0.7593825459480286,0.6496874690055847,-0.08712247759103775,0.8198366761207581,0.6560661792755127,-0.035392336547374725,0.7524925470352173,0.8634821176528931,-0.045271649956703186,0.7920036315917969,0.836087167263031,0.10856690257787704
PullShot,0.8133319020271301,0.1526576280593872,0.10952654480934143,0.9066957235336304,0.2071041613817215,-0.01365572214126587,0.7481451630592346,0.19390951097011566,-0.011749394237995148,0.8633869886398315,0.26398515701293945,-0.11749941855669022,0.7708062529563904,0.44365808367729187,0.0053587742149829865,0.829664409160614,0.4641733765602112,-0.0055414061062037945,0.7621195912361145,0.6511163711547852,-0.11110234260559082,0.8219287395477295,0.6655430793762207,-0.006879692897200584,0.75258469581604,0.8598746061325073,-0.063626229763031,0.7949620485305786,0.8351277112960815,0.16898027062416077
PullShot,0.3626973628997803,0.2626846134662628,0.06331653147935867,0.4803021252155304,0.29528293013572693,0.10678727924823761,0.33373117446899414,0.32853764295578003,-0.09405145049095154,0.5233295559883118,0.4077589809894562,0.05689559504389763,0.41623038053512573,0.5347216129302979,-0.019787171855568886,0.4799323081970215,0.5053690075874329,0.019549231976270676,0.4907362461090088,0.6725521087646484,-0.2792504131793976,0.5506749153137207,0.6440626382827759,-0.19413219392299652,0.5685479640960693,0.8630268573760986,-0.23400554060935974,0.5587461590766907,0.8705042600631714,-0.09668158739805222
PullShot,0.6866693496704102,0.3491644859313965,-0.0035373966675251722,0.6405799984931946,0.514128565788269,0.023257659748196602,0.6516048908233643,0.28413742780685425,-0.1695207804441452,0.5656507015228271,0.5363214015960693,-0.10442835837602615,0.502018928527832,0.363725870847702,-0.019656870514154434,0.5008004307746887,0.46211183071136475,0.019450653344392776,0.3966809809207916,0.4526977837085724,-0.2617722749710083,0.40981993079185486,0.535749614238739,-0.17524917423725128,0.2404462993144989,0.5566217303276062,-0.2831884026527405,0.25766053795814514,0.4948909282684326,-0.08357016742229462
PullShot,0.45182478427886963,0.17920850217342377,0.06874604523181915,0.5539690852165222,0.30491572618484497,0.1677941530942917,0.41157960891723633,0.23266388475894928,-0.0947818011045456,0.5278545618057251,0.4293311834335327,0.029193950816988945,0.41981303691864014,0.4727894961833954,-0.038949210196733475,0.48741427063941956,0.4975854456424713,0.03874589875340462,0.4389970600605011,0.6291220188140869,-0.3268001079559326,0.5007128119468689,0.6294229030609131,-0.25380852818489075,0.4656985104084015,0.8911787271499634,-0.3550068438053131,0.43203499913215637,0.8546416759490967,-0.22006207704544067
PullShot,0.4497308135032654,0.18683293461799622,0.03938150778412819,0.5468102097511292,0.30397531390190125,0.15013813972473145,0.4168512523174286,0.235012948513031,-0.1220366582274437,0.5303578972816467,0.44143301248550415,0.03376905620098114,0.42080801725387573,0.4744773507118225,-0.048441190272569656,0.48287492990493774,0.4980964958667755,0.048267871141433716,0.4401243031024933,0.6540964841842651,-0.30257314443588257,0.502773106098175,0.6753842830657959,-0.18912352621555328,0.46912071108818054,0.9038995504379272,-0.3538055121898651,0.44958895444869995,0.8614599704742432,-0.18441711366176605
PullShot,0.4184860587120056,0.4361649453639984,0.11161752045154572,0.4961513876914978,0.4329984188079834,0.1736646294593811,0.4359942674636841,0.4213687479496002,-0.0685819685459137,0.517997145652771,0.47328534722328186,0.11745112389326096,0.43695199489593506,0.614348828792572,-0.00047035867464728653,0.4837362766265869,0.6111806035041809,0.00024647804093547165,0.4275928735733032,0.7798285484313965,-0.09004300087690353,0.45993295311927795,0.7510890364646912,-0.23295067250728607,0.4637136459350586,0.9106594324111938,0.056272659450769424,0.4309101402759552,0.9278663396835327,-0.2474711835384369
PullShot,0.5433374047279358,0.22631829977035522,0.25985270738601685,0.5984747409820557,0.22211486101150513,-0.1157764196395874,0.4680790603160858,0.27673202753067017,0.10678524523973465,0.5472890138626099,0.2835918962955475,-0.18185819685459137,0.51400226354599,0.5085384249687195,0.11603798717260361,0.5117363929748535,0.5033329129219055,-0.11621277034282684,0.4811347723007202,0.7271281480789185,-0.05248449370265007,0.42261919379234314,0.6876966953277588,-0.10109498351812363,0.6072301864624023,0.8941555023193359,-0.0703069344162941,0.3856949508190155,0.9219883680343628,-0.14516901969909668
PullShot,0.6703547239303589,0.40172234177589417,0.3071994185447693,0.7007935643196106,0.4534456729888916,-0.13168810307979584,0.6100677251815796,0.35511648654937744,0.18967686593532562,0.6442100405693054,0.42326730489730835,-0.30636289715766907,0.5011537671089172,0.5132138133049011,0.1292833536863327,0.5046338438987732,0.5201883912086487,-0.1294870227575302,0.37993526458740234,0.60981684923172,-0.0036018211394548416,0.35787874460220337,0.5186911821365356,-0.1296844482421875,0.35029715299606323,0.8601981401443481,-0.01713496260344982,0.21070986986160278,0.6163127422332764,-0.17306239902973175
PullShot,0.39782536029815674,0.2282038927078247,-0.11980602145195007,0.4686243236064911,0.2301516830921173,0.22525955736637115,0.43337520956993103,0.2865241765975952,-0.3235150873661041,0.5606517195701599,0.2377263754606247,0.19089381396770477,0.4829131066799164,0.5027008056640625,-0.10847532004117966,0.4906933903694153,0.5058861970901489,0.1081753745675087,0.5791313648223877,0.6947168111801147,-0.23865322768688202,0.5146698951721191,0.7308822274208069,0.09423333406448364,0.6099798083305359,0.924371600151062,-0.2255561649799347,0.3932372033596039,0.8957217931747437,0.16169649362564087
PullShot,0.3833514451980591,0.22999434173107147,-0.09715882688760757,0.4600394070148468,0.23422954976558685,0.23466648161411285,0.4285273253917694,0.288433313369751,-0.3006135821342468,0.5495454668998718,0.24295344948768616,0.13265801966190338,0.4803909361362457,0.5012028217315674,-0.10321580618619919,0.49437862634658813,0.4985218048095703,0.10292848199605942,0.5876199007034302,0.6796100735664368,-0.26516780257225037,0.5145446062088013,0.7486852407455444,0.05428262799978256,0.6258824467658997,0.9065844416618347,-0.23766353726387024,0.40387430787086487,0.9146602153778076,0.1673412024974823
PullShot,0.40429070591926575,0.2282935231924057,-0.23120002448558807,0.46200045943260193,0.22226843237876892,0.13006959855556488,0.4403512477874756,0.27969542145729065,-0.4595344662666321,0.575619637966156,0.2267691195011139,0.1536848098039627,0.48342883586883545,0.5077527761459351,-0.11323893070220947,0.4916645884513855,0.5028791427612305,0.11297944188117981,0.5757617354393005,0.6927126049995422,-0.19888952374458313,0.5106830596923828,0.7391898036003113,0.1002877801656723,0.6091869473457336,0.9161843061447144,-0.14140941202640533,0.3970943093299866,0.8945784568786621,0.1398773342370987
PullShot,0.3989805281162262,0.2210426926612854,-0.19400861859321594,0.4668795168399811,0.2248983383178711,0.15062379837036133,0.4454022943973541,0.2831205725669861,-0.4215780794620514,0.5852604508399963,0.2238560914993286,0.1536705642938614,0.4788498282432556,0.4923241436481476,-0.10711518675088882,0.4912399649620056,0.4912806451320648,0.10686825960874557,0.577867865562439,0.6881243586540222,-0.25121554732322693,0.5031466484069824,0.7374831438064575,0.10265085101127625,0.6062815189361572,0.9113588929176331,-0.18930335342884064,0.3895559012889862,0.8969631195068359,0.1877560168504715
PullShot,0.3930402994155884,0.22986668348312378,-0.14135506749153137,0.46514302492141724,0.23277944326400757,0.21298447251319885,0.42806631326675415,0.27835613489151,-0.3537093997001648,0.5548149943351746,0.23440876603126526,0.1641201227903366,0.4846601188182831,0.5088068842887878,-0.10974818468093872,0.4943079352378845,0.5083373188972473,0.10949864238500595,0.5784483551979065,0.6964482069015503,-0.26863741874694824,0.5162924528121948,0.7373230457305908,0.09282531589269638,0.6202901005744934,0.9210748076438904,-0.2383272796869278,0.4037012457847595,0.8984328508377075,0.18935871124267578
